,StrategyName,InvestmentManager,TradingDay,WindCode,SecuType,TargetWeight
0,Stratified Sampling,IV001,2022/1/4,000538.SZ,STOCK,0.047814414
1,Stratified Sampling,IV001,2022/1/4,603392.SH,STOCK,0.015495691
2,Stratified Sampling,IV001,2022/1/4,600763.SH,STOCK,0.013032067
3,Stratified Sampling,IV001,2022/1/4,300595.SZ,STOCK,0.007551761
4,Stratified Sampling,IV001,2022/1/4,600079.SH,STOCK,0.00579203
5,Stratified Sampling,IV001,2022/1/4,300677.SZ,STOCK,0.005057971
6,Stratified Sampling,IV001,2022/1/4,601186.SH,STOCK,0.001629008
7,Stratified Sampling,IV001,2022/1/4,601390.SH,STOCK,0.002674792
8,Stratified Sampling,IV001,2022/1/4,601618.SH,STOCK,0.00123684
9,Stratified Sampling,IV001,2022/1/4,601668.SH,STOCK,0.004756302
10,Stratified Sampling,IV001,2022/1/4,601669.SH,STOCK,0.002805514
11,Stratified Sampling,IV001,2022/1/4,601800.SH,STOCK,0.001367563
12,Stratified Sampling,IV001,2022/1/4,600028.SH,STOCK,0.004726136
13,Stratified Sampling,IV001,2022/1/4,002493.SZ,STOCK,0.002503846
14,Stratified Sampling,IV001,2022/1/4,600346.SH,STOCK,0.002202178
15,Stratified Sampling,IV001,2022/1/4,000301.SZ,STOCK,0.001267007
16,Stratified Sampling,IV001,2022/1/4,601808.SH,STOCK,0.000402224
17,Stratified Sampling,IV001,2022/1/4,000703.SZ,STOCK,0.001055839
18,Stratified Sampling,IV001,2022/1/4,300888.SZ,STOCK,0.000321779
19,Stratified Sampling,IV001,2022/1/4,300896.SZ,STOCK,0.002101622
20,Stratified Sampling,IV001,2022/1/4,688363.SH,STOCK,0.000673726
21,Stratified Sampling,IV001,2022/1/4,003816.SZ,STOCK,0.013384014
22,Stratified Sampling,IV001,2022/1/4,601985.SH,STOCK,0.002634569
23,Stratified Sampling,IV001,2022/1/4,600011.SH,STOCK,0.001930677
24,Stratified Sampling,IV001,2022/1/4,600025.SH,STOCK,0.000532947
25,Stratified Sampling,IV001,2022/1/4,600886.SH,STOCK,0.001548564
26,Stratified Sampling,IV001,2022/1/4,600795.SH,STOCK,0.001277062
27,Stratified Sampling,IV001,2022/1/4,000063.SZ,STOCK,0.004826692
28,Stratified Sampling,IV001,2022/1/4,300628.SZ,STOCK,0.001337396
29,Stratified Sampling,IV001,2022/1/4,600050.SH,STOCK,0.003308295
30,Stratified Sampling,IV001,2022/1/4,000708.SZ,STOCK,0.000935171
31,Stratified Sampling,IV001,2022/1/4,600010.SH,STOCK,0.002885959
32,Stratified Sampling,IV001,2022/1/4,600019.SH,STOCK,0.002896015
33,Stratified Sampling,IV001,2022/1/4,601995.SH,STOCK,0.056070067
34,Stratified Sampling,IV001,2022/1/4,601688.SH,STOCK,0.015133689
35,Stratified Sampling,IV001,2022/1/4,601881.SH,STOCK,0.011362836
36,Stratified Sampling,IV001,2022/1/4,601377.SH,STOCK,0.00927127
37,Stratified Sampling,IV001,2022/1/4,000783.SZ,STOCK,0.005178638
38,Stratified Sampling,IV001,2022/1/4,600109.SH,STOCK,0.005148471
39,Stratified Sampling,IV001,2022/1/4,000876.SZ,STOCK,0.001548564
40,Stratified Sampling,IV001,2022/1/4,002157.SZ,STOCK,0.000693837
41,Stratified Sampling,IV001,2022/1/4,002311.SZ,STOCK,0.002765292
42,Stratified Sampling,IV001,2022/1/4,002714.SZ,STOCK,0.0063652
43,Stratified Sampling,IV001,2022/1/4,300498.SZ,STOCK,0.003881464
44,Stratified Sampling,IV001,2022/1/4,300999.SZ,STOCK,0.00123684
45,Stratified Sampling,IV001,2022/1/4,603288.SH,STOCK,0.08399449
46,Stratified Sampling,IV001,2022/1/4,600887.SH,STOCK,0.025038463
47,Stratified Sampling,IV001,2022/1/4,600600.SH,STOCK,0.006093698
48,Stratified Sampling,IV001,2022/1/4,605499.SH,STOCK,0.004193188
49,Stratified Sampling,IV001,2022/1/4,600132.SH,STOCK,0.003207739
50,Stratified Sampling,IV001,2022/1/4,600872.SH,STOCK,0.003117238
51,Stratified Sampling,IV001,2022/1/4,601288.SH,STOCK,0.041157602
52,Stratified Sampling,IV001,2022/1/4,601328.SH,STOCK,0.023721178
53,Stratified Sampling,IV001,2022/1/4,002142.SZ,STOCK,0.018673263
54,Stratified Sampling,IV001,2022/1/4,601229.SH,STOCK,0.010749444
55,Stratified Sampling,IV001,2022/1/4,600919.SH,STOCK,0.008134986
56,Stratified Sampling,IV001,2022/1/4,601838.SH,STOCK,0.005781974
57,Stratified Sampling,IV001,2022/1/4,601919.SH,STOCK,0.011493559
58,Stratified Sampling,IV001,2022/1/4,601111.SH,STOCK,0.00554064
59,Stratified Sampling,IV001,2022/1/4,600029.SH,STOCK,0.002433457
60,Stratified Sampling,IV001,2022/1/4,600115.SH,STOCK,0.001277062
61,Stratified Sampling,IV001,2022/1/4,600009.SH,STOCK,0.003770853
62,Stratified Sampling,IV001,2022/1/4,601021.SH,STOCK,0.002021177
63,Stratified Sampling,IV001,2022/1/4,000786.SZ,STOCK,0.00164912
64,Stratified Sampling,IV001,2022/1/4,002271.SZ,STOCK,0.004223355
65,Stratified Sampling,IV001,2022/1/4,002791.SZ,STOCK,0.001055839
66,Stratified Sampling,IV001,2022/1/4,600176.SH,STOCK,0.001980955
67,Stratified Sampling,IV001,2022/1/4,600585.SH,STOCK,0.004384245
68,Stratified Sampling,IV001,2022/1/4,002460.SZ,STOCK,0.011543837
69,Stratified Sampling,IV001,2022/1/4,002466.SZ,STOCK,0.009542772
70,Stratified Sampling,IV001,2022/1/4,603799.SH,STOCK,0.004887025
71,Stratified Sampling,IV001,2022/1/4,601600.SH,STOCK,0.003951854
72,Stratified Sampling,IV001,2022/1/4,600547.SH,STOCK,0.001538508
73,Stratified Sampling,IV001,2022/1/4,600489.SH,STOCK,0.002131789
74,Stratified Sampling,IV001,2022/1/4,002027.SZ,STOCK,0.003750742
75,Stratified Sampling,IV001,2022/1/4,002555.SZ,STOCK,0.001629008
76,Stratified Sampling,IV001,2022/1/4,002602.SZ,STOCK,0.001699398
77,Stratified Sampling,IV001,2022/1/4,002624.SZ,STOCK,0.00107595
78,Stratified Sampling,IV001,2022/1/4,300413.SZ,STOCK,0.001940732
79,Stratified Sampling,IV001,2022/1/4,688111.SH,STOCK,0.017667702
80,Stratified Sampling,IV001,2022/1/4,600845.SH,STOCK,0.003599907
81,Stratified Sampling,IV001,2022/1/4,300033.SZ,STOCK,0.006355144
82,Stratified Sampling,IV001,2022/1/4,002236.SZ,STOCK,0.004665802
83,Stratified Sampling,IV001,2022/1/4,688561.SH,STOCK,0.00256418
84,Stratified Sampling,IV001,2022/1/4,603019.SH,STOCK,0.004253522
85,Stratified Sampling,IV001,2022/1/4,000725.SZ,STOCK,0.032037166
86,Stratified Sampling,IV001,2022/1/4,002049.SZ,STOCK,0.018713486
87,Stratified Sampling,IV001,2022/1/4,002938.SZ,STOCK,0.012830955
88,Stratified Sampling,IV001,2022/1/4,688396.SH,STOCK,0.008738323
89,Stratified Sampling,IV001,2022/1/4,600584.SH,STOCK,0.005118304
90,Stratified Sampling,IV001,2022/1/4,601231.SH,STOCK,0.004535079
91,Stratified Sampling,IV001,2022/1/4,601088.SH,STOCK,0.003368629
92,Stratified Sampling,IV001,2022/1/4,601225.SH,STOCK,0.002141844
93,Stratified Sampling,IV001,2022/1/4,601898.SH,STOCK,0.000522892
94,Stratified Sampling,IV001,2022/1/4,603260.SH,STOCK,0.008155098
95,Stratified Sampling,IV001,2022/1/4,600989.SH,STOCK,0.001729564
96,Stratified Sampling,IV001,2022/1/4,600426.SH,STOCK,0.00364013
97,Stratified Sampling,IV001,2022/1/4,002064.SZ,STOCK,0.000653614
98,Stratified Sampling,IV001,2022/1/4,601216.SH,STOCK,0.000804449
99,Stratified Sampling,IV001,2022/1/4,600143.SH,STOCK,0.002513902
100,Stratified Sampling,IV001,2022/1/4,002024.SZ,STOCK,0.000693837
101,Stratified Sampling,IV001,2022/1/4,600655.SH,STOCK,0.000724004
102,Stratified Sampling,IV001,2022/1/4,601888.SH,STOCK,0.009713717
103,Stratified Sampling,IV001,2022/1/4,601933.SH,STOCK,0.00066367
104,Stratified Sampling,IV001,2022/1/4,603195.SH,STOCK,0.000593281
105,Stratified Sampling,IV001,2022/1/4,603833.SH,STOCK,0.001226784
106,Stratified Sampling,IV001,2022/1/4,603899.SH,STOCK,0.001086006
107,Stratified Sampling,IV001,2022/1/4,600760.SH,STOCK,0.005641196
108,Stratified Sampling,IV001,2022/1/4,600150.SH,STOCK,0.002011122
109,Stratified Sampling,IV001,2022/1/4,002179.SZ,STOCK,0.002503846
110,Stratified Sampling,IV001,2022/1/4,000768.SZ,STOCK,0.002292679
111,Stratified Sampling,IV001,2022/1/4,601989.SH,STOCK,0.002182067
112,Stratified Sampling,IV001,2022/1/4,002414.SZ,STOCK,0.001317285
113,Stratified Sampling,IV001,2022/1/4,600048.SH,STOCK,0.011181836
114,Stratified Sampling,IV001,2022/1/4,001979.SZ,STOCK,0.001920621
115,Stratified Sampling,IV001,2022/1/4,601155.SH,STOCK,0.001196617
116,Stratified Sampling,IV001,2022/1/4,600383.SH,STOCK,0.00132734
117,Stratified Sampling,IV001,2022/1/4,000069.SZ,STOCK,0.001307229
118,Stratified Sampling,IV001,2022/1/4,600848.SH,STOCK,0.001397729
119,Stratified Sampling,IV001,2022/1/4,002812.SZ,STOCK,0.060293423
120,Stratified Sampling,IV001,2022/1/4,300274.SZ,STOCK,0.017969371
121,Stratified Sampling,IV001,2022/1/4,002459.SZ,STOCK,0.011151669
122,Stratified Sampling,IV001,2022/1/4,601865.SH,STOCK,0.007873541
123,Stratified Sampling,IV001,2022/1/4,603659.SH,STOCK,0.008838879
124,Stratified Sampling,IV001,2022/1/4,002202.SZ,STOCK,0.007059036
125,Stratified Sampling,IV001,2022/1/4,600690.SH,STOCK,0.021488833
126,Stratified Sampling,IV001,2022/1/4,000651.SZ,STOCK,0.00794393
127,Stratified Sampling,IV001,2022/1/4,002050.SZ,STOCK,0.0020614
128,Stratified Sampling,IV001,2022/1/4,603486.SH,STOCK,0.001568675
129,Stratified Sampling,IV001,2022/1/4,688169.SH,STOCK,0.00098545
130,Stratified Sampling,IV001,2022/1/4,002032.SZ,STOCK,0.000452502
131,Stratified Sampling,IV001,2022/1/4,002607.SZ,STOCK,0.00066367
132,Stratified Sampling,IV001,2022/1/4,002841.SZ,STOCK,0.001226784
133,Stratified Sampling,IV001,2022/1/4,300144.SZ,STOCK,0.001015616
134,Stratified Sampling,IV001,2022/1/4,601633.SH,STOCK,0.013725904
135,Stratified Sampling,IV001,2022/1/4,601238.SH,STOCK,0.005872475
136,Stratified Sampling,IV001,2022/1/4,600660.SH,STOCK,0.006847869
137,Stratified Sampling,IV001,2022/1/4,000625.SZ,STOCK,0.002624514
138,Stratified Sampling,IV001,2022/1/4,601799.SH,STOCK,0.003348517
139,Stratified Sampling,IV001,2022/1/4,000800.SZ,STOCK,0.001568675
140,Stratified Sampling,IV001,2022/1/4,300124.SZ,STOCK,0.011865617
141,Stratified Sampling,IV001,2022/1/4,601766.SH,STOCK,0.003358573
142,Stratified Sampling,IV001,2022/1/4,000157.SZ,STOCK,0.003549629
143,Stratified Sampling,IV001,2022/1/4,002008.SZ,STOCK,0.002091566
144,Stratified Sampling,IV001,2022/1/4,688009.SH,STOCK,0.000583225
145,Stratified Sampling,IV001,2022/1/4,603338.SH,STOCK,0.002373123
146,Stratified Sampling,IV001,2022/1/5,603392.SH,STOCK,0.046607741
147,Stratified Sampling,IV001,2022/1/5,300759.SZ,STOCK,0.016702364
148,Stratified Sampling,IV001,2022/1/5,600763.SH,STOCK,0.013032067
149,Stratified Sampling,IV001,2022/1/5,300595.SZ,STOCK,0.007551761
150,Stratified Sampling,IV001,2022/1/5,603939.SH,STOCK,0.00579203
151,Stratified Sampling,IV001,2022/1/5,300677.SZ,STOCK,0.005057971
152,Stratified Sampling,IV001,2022/1/5,601186.SH,STOCK,0.001629008
153,Stratified Sampling,IV001,2022/1/5,601390.SH,STOCK,0.002674792
154,Stratified Sampling,IV001,2022/1/5,601618.SH,STOCK,0.00123684
155,Stratified Sampling,IV001,2022/1/5,601668.SH,STOCK,0.004756302
156,Stratified Sampling,IV001,2022/1/5,601669.SH,STOCK,0.002805514
157,Stratified Sampling,IV001,2022/1/5,601800.SH,STOCK,0.001367563
158,Stratified Sampling,IV001,2022/1/5,600028.SH,STOCK,0.004726136
159,Stratified Sampling,IV001,2022/1/5,002493.SZ,STOCK,0.002503846
160,Stratified Sampling,IV001,2022/1/5,600346.SH,STOCK,0.002202178
161,Stratified Sampling,IV001,2022/1/5,000301.SZ,STOCK,0.001267007
162,Stratified Sampling,IV001,2022/1/5,601808.SH,STOCK,0.000402224
163,Stratified Sampling,IV001,2022/1/5,000703.SZ,STOCK,0.001055839
164,Stratified Sampling,IV001,2022/1/5,300888.SZ,STOCK,0.000321779
165,Stratified Sampling,IV001,2022/1/5,300896.SZ,STOCK,0.002101622
166,Stratified Sampling,IV001,2022/1/5,688363.SH,STOCK,0.000673726
167,Stratified Sampling,IV001,2022/1/5,003816.SZ,STOCK,0.013384014
168,Stratified Sampling,IV001,2022/1/5,600011.SH,STOCK,0.001930677
169,Stratified Sampling,IV001,2022/1/5,601985.SH,STOCK,0.002634569
170,Stratified Sampling,IV001,2022/1/5,600025.SH,STOCK,0.000532947
171,Stratified Sampling,IV001,2022/1/5,600886.SH,STOCK,0.001548564
172,Stratified Sampling,IV001,2022/1/5,600795.SH,STOCK,0.001277062
173,Stratified Sampling,IV001,2022/1/5,000063.SZ,STOCK,0.004826692
174,Stratified Sampling,IV001,2022/1/5,300628.SZ,STOCK,0.001337396
175,Stratified Sampling,IV001,2022/1/5,600050.SH,STOCK,0.003308295
176,Stratified Sampling,IV001,2022/1/5,000708.SZ,STOCK,0.000935171
177,Stratified Sampling,IV001,2022/1/5,600010.SH,STOCK,0.002885959
178,Stratified Sampling,IV001,2022/1/5,600019.SH,STOCK,0.002896015
179,Stratified Sampling,IV001,2022/1/5,601995.SH,STOCK,0.056070067
180,Stratified Sampling,IV001,2022/1/5,601688.SH,STOCK,0.015133689
181,Stratified Sampling,IV001,2022/1/5,601881.SH,STOCK,0.011362836
182,Stratified Sampling,IV001,2022/1/5,601901.SH,STOCK,0.008326043
183,Stratified Sampling,IV001,2022/1/5,000783.SZ,STOCK,0.006123865
184,Stratified Sampling,IV001,2022/1/5,600109.SH,STOCK,0.005148471
185,Stratified Sampling,IV001,2022/1/5,000876.SZ,STOCK,0.001548564
186,Stratified Sampling,IV001,2022/1/5,002157.SZ,STOCK,0.000693837
187,Stratified Sampling,IV001,2022/1/5,002311.SZ,STOCK,0.002765292
188,Stratified Sampling,IV001,2022/1/5,002714.SZ,STOCK,0.0063652
189,Stratified Sampling,IV001,2022/1/5,300498.SZ,STOCK,0.003881464
190,Stratified Sampling,IV001,2022/1/5,300999.SZ,STOCK,0.00123684
191,Stratified Sampling,IV001,2022/1/5,603288.SH,STOCK,0.08399449
192,Stratified Sampling,IV001,2022/1/5,600887.SH,STOCK,0.025038463
193,Stratified Sampling,IV001,2022/1/5,600600.SH,STOCK,0.006093698
194,Stratified Sampling,IV001,2022/1/5,605499.SH,STOCK,0.004193188
195,Stratified Sampling,IV001,2022/1/5,600132.SH,STOCK,0.003207739
196,Stratified Sampling,IV001,2022/1/5,600872.SH,STOCK,0.003117238
197,Stratified Sampling,IV001,2022/1/5,601288.SH,STOCK,0.041157602
198,Stratified Sampling,IV001,2022/1/5,601328.SH,STOCK,0.023721178
199,Stratified Sampling,IV001,2022/1/5,600000.SH,STOCK,0.018673263
200,Stratified Sampling,IV001,2022/1/5,601229.SH,STOCK,0.010749444
201,Stratified Sampling,IV001,2022/1/5,600919.SH,STOCK,0.008134986
202,Stratified Sampling,IV001,2022/1/5,601838.SH,STOCK,0.005781974
203,Stratified Sampling,IV001,2022/1/5,601919.SH,STOCK,0.011493559
204,Stratified Sampling,IV001,2022/1/5,600018.SH,STOCK,0.005168582
205,Stratified Sampling,IV001,2022/1/5,600029.SH,STOCK,0.002805514
206,Stratified Sampling,IV001,2022/1/5,600115.SH,STOCK,0.001277062
207,Stratified Sampling,IV001,2022/1/5,600009.SH,STOCK,0.003770853
208,Stratified Sampling,IV001,2022/1/5,601021.SH,STOCK,0.002021177
209,Stratified Sampling,IV001,2022/1/5,000786.SZ,STOCK,0.00164912
210,Stratified Sampling,IV001,2022/1/5,002271.SZ,STOCK,0.004223355
211,Stratified Sampling,IV001,2022/1/5,002791.SZ,STOCK,0.001055839
212,Stratified Sampling,IV001,2022/1/5,600176.SH,STOCK,0.001980955
213,Stratified Sampling,IV001,2022/1/5,600585.SH,STOCK,0.004384245
214,Stratified Sampling,IV001,2022/1/5,002460.SZ,STOCK,0.011543837
215,Stratified Sampling,IV001,2022/1/5,002466.SZ,STOCK,0.009542772
216,Stratified Sampling,IV001,2022/1/5,603799.SH,STOCK,0.004887025
217,Stratified Sampling,IV001,2022/1/5,601600.SH,STOCK,0.003951854
218,Stratified Sampling,IV001,2022/1/5,600547.SH,STOCK,0.001538508
219,Stratified Sampling,IV001,2022/1/5,600489.SH,STOCK,0.002131789
220,Stratified Sampling,IV001,2022/1/5,002027.SZ,STOCK,0.003750742
221,Stratified Sampling,IV001,2022/1/5,002555.SZ,STOCK,0.001629008
222,Stratified Sampling,IV001,2022/1/5,002602.SZ,STOCK,0.001699398
223,Stratified Sampling,IV001,2022/1/5,002624.SZ,STOCK,0.00107595
224,Stratified Sampling,IV001,2022/1/5,300413.SZ,STOCK,0.001940732
225,Stratified Sampling,IV001,2022/1/5,600588.SH,STOCK,0.018120205
226,Stratified Sampling,IV001,2022/1/5,600845.SH,STOCK,0.003147405
227,Stratified Sampling,IV001,2022/1/5,300033.SZ,STOCK,0.006355144
228,Stratified Sampling,IV001,2022/1/5,002236.SZ,STOCK,0.004665802
229,Stratified Sampling,IV001,2022/1/5,688561.SH,STOCK,0.00256418
230,Stratified Sampling,IV001,2022/1/5,603019.SH,STOCK,0.004253522
231,Stratified Sampling,IV001,2022/1/5,000725.SZ,STOCK,0.032037166
232,Stratified Sampling,IV001,2022/1/5,002049.SZ,STOCK,0.018713486
233,Stratified Sampling,IV001,2022/1/5,002938.SZ,STOCK,0.012830955
234,Stratified Sampling,IV001,2022/1/5,688396.SH,STOCK,0.008738323
235,Stratified Sampling,IV001,2022/1/5,600584.SH,STOCK,0.005118304
236,Stratified Sampling,IV001,2022/1/5,601231.SH,STOCK,0.004535079
237,Stratified Sampling,IV001,2022/1/5,601088.SH,STOCK,0.003368629
238,Stratified Sampling,IV001,2022/1/5,601225.SH,STOCK,0.002141844
239,Stratified Sampling,IV001,2022/1/5,601898.SH,STOCK,0.000522892
240,Stratified Sampling,IV001,2022/1/5,603260.SH,STOCK,0.008155098
241,Stratified Sampling,IV001,2022/1/5,600989.SH,STOCK,0.001729564
242,Stratified Sampling,IV001,2022/1/5,600426.SH,STOCK,0.00364013
243,Stratified Sampling,IV001,2022/1/5,002064.SZ,STOCK,0.000653614
244,Stratified Sampling,IV001,2022/1/5,601216.SH,STOCK,0.000804449
245,Stratified Sampling,IV001,2022/1/5,600143.SH,STOCK,0.002513902
246,Stratified Sampling,IV001,2022/1/5,002024.SZ,STOCK,0.000693837
247,Stratified Sampling,IV001,2022/1/5,600655.SH,STOCK,0.000724004
248,Stratified Sampling,IV001,2022/1/5,601888.SH,STOCK,0.009713717
249,Stratified Sampling,IV001,2022/1/5,601933.SH,STOCK,0.00066367
250,Stratified Sampling,IV001,2022/1/5,603195.SH,STOCK,0.000593281
251,Stratified Sampling,IV001,2022/1/5,603833.SH,STOCK,0.001226784
252,Stratified Sampling,IV001,2022/1/5,603899.SH,STOCK,0.001086006
253,Stratified Sampling,IV001,2022/1/5,600760.SH,STOCK,0.005641196
254,Stratified Sampling,IV001,2022/1/5,600150.SH,STOCK,0.002011122
255,Stratified Sampling,IV001,2022/1/5,002179.SZ,STOCK,0.002503846
256,Stratified Sampling,IV001,2022/1/5,000768.SZ,STOCK,0.002292679
257,Stratified Sampling,IV001,2022/1/5,601989.SH,STOCK,0.002182067
258,Stratified Sampling,IV001,2022/1/5,002414.SZ,STOCK,0.001317285
259,Stratified Sampling,IV001,2022/1/5,600048.SH,STOCK,0.011181836
260,Stratified Sampling,IV001,2022/1/5,001979.SZ,STOCK,0.001920621
261,Stratified Sampling,IV001,2022/1/5,601155.SH,STOCK,0.001196617
262,Stratified Sampling,IV001,2022/1/5,000069.SZ,STOCK,0.001307229
263,Stratified Sampling,IV001,2022/1/5,600383.SH,STOCK,0.00132734
264,Stratified Sampling,IV001,2022/1/5,600848.SH,STOCK,0.001397729
265,Stratified Sampling,IV001,2022/1/5,002812.SZ,STOCK,0.060293423
266,Stratified Sampling,IV001,2022/1/5,300274.SZ,STOCK,0.017969371
267,Stratified Sampling,IV001,2022/1/5,002459.SZ,STOCK,0.011151669
268,Stratified Sampling,IV001,2022/1/5,300450.SZ,STOCK,0.01059861
269,Stratified Sampling,IV001,2022/1/5,601865.SH,STOCK,0.006113809
270,Stratified Sampling,IV001,2022/1/5,002202.SZ,STOCK,0.007059036
271,Stratified Sampling,IV001,2022/1/5,600690.SH,STOCK,0.021488833
272,Stratified Sampling,IV001,2022/1/5,000651.SZ,STOCK,0.00794393
273,Stratified Sampling,IV001,2022/1/5,002050.SZ,STOCK,0.0020614
274,Stratified Sampling,IV001,2022/1/5,603486.SH,STOCK,0.001568675
275,Stratified Sampling,IV001,2022/1/5,688169.SH,STOCK,0.00098545
276,Stratified Sampling,IV001,2022/1/5,002032.SZ,STOCK,0.000452502
277,Stratified Sampling,IV001,2022/1/5,002607.SZ,STOCK,0.00066367
278,Stratified Sampling,IV001,2022/1/5,002841.SZ,STOCK,0.001226784
279,Stratified Sampling,IV001,2022/1/5,300144.SZ,STOCK,0.001015616
280,Stratified Sampling,IV001,2022/1/5,601633.SH,STOCK,0.013725904
281,Stratified Sampling,IV001,2022/1/5,601238.SH,STOCK,0.005872475
282,Stratified Sampling,IV001,2022/1/5,600660.SH,STOCK,0.006847869
283,Stratified Sampling,IV001,2022/1/5,000625.SZ,STOCK,0.002624514
284,Stratified Sampling,IV001,2022/1/5,601799.SH,STOCK,0.003348517
285,Stratified Sampling,IV001,2022/1/5,000800.SZ,STOCK,0.001568675
286,Stratified Sampling,IV001,2022/1/5,300124.SZ,STOCK,0.011865617
287,Stratified Sampling,IV001,2022/1/5,601766.SH,STOCK,0.003358573
288,Stratified Sampling,IV001,2022/1/5,000157.SZ,STOCK,0.003549629
289,Stratified Sampling,IV001,2022/1/5,688009.SH,STOCK,0.000583225
290,Stratified Sampling,IV001,2022/1/5,002008.SZ,STOCK,0.002091566
291,Stratified Sampling,IV001,2022/1/5,603338.SH,STOCK,0.002373123
292,Stratified Sampling,IV001,2022/1/6,000538.SZ,STOCK,0.047814414
293,Stratified Sampling,IV001,2022/1/6,603392.SH,STOCK,0.015495691
294,Stratified Sampling,IV001,2022/1/6,601607.SH,STOCK,0.012046618
295,Stratified Sampling,IV001,2022/1/6,300595.SZ,STOCK,0.008537211
296,Stratified Sampling,IV001,2022/1/6,603939.SH,STOCK,0.00579203
297,Stratified Sampling,IV001,2022/1/6,300677.SZ,STOCK,0.005057971
298,Stratified Sampling,IV001,2022/1/6,601186.SH,STOCK,0.001629008
299,Stratified Sampling,IV001,2022/1/6,601390.SH,STOCK,0.002674792
300,Stratified Sampling,IV001,2022/1/6,601618.SH,STOCK,0.00123684
301,Stratified Sampling,IV001,2022/1/6,601668.SH,STOCK,0.004756302
302,Stratified Sampling,IV001,2022/1/6,601669.SH,STOCK,0.002805514
303,Stratified Sampling,IV001,2022/1/6,601800.SH,STOCK,0.001367563
304,Stratified Sampling,IV001,2022/1/6,600028.SH,STOCK,0.004726136
305,Stratified Sampling,IV001,2022/1/6,002493.SZ,STOCK,0.002503846
306,Stratified Sampling,IV001,2022/1/6,600346.SH,STOCK,0.002202178
307,Stratified Sampling,IV001,2022/1/6,000301.SZ,STOCK,0.001267007
308,Stratified Sampling,IV001,2022/1/6,601808.SH,STOCK,0.000402224
309,Stratified Sampling,IV001,2022/1/6,000703.SZ,STOCK,0.001055839
310,Stratified Sampling,IV001,2022/1/6,300888.SZ,STOCK,0.000321779
311,Stratified Sampling,IV001,2022/1/6,300896.SZ,STOCK,0.002101622
312,Stratified Sampling,IV001,2022/1/6,688363.SH,STOCK,0.000673726
313,Stratified Sampling,IV001,2022/1/6,003816.SZ,STOCK,0.013384014
314,Stratified Sampling,IV001,2022/1/6,601985.SH,STOCK,0.002634569
315,Stratified Sampling,IV001,2022/1/6,600011.SH,STOCK,0.001930677
316,Stratified Sampling,IV001,2022/1/6,600025.SH,STOCK,0.000532947
317,Stratified Sampling,IV001,2022/1/6,600886.SH,STOCK,0.001548564
318,Stratified Sampling,IV001,2022/1/6,600795.SH,STOCK,0.001277062
319,Stratified Sampling,IV001,2022/1/6,000063.SZ,STOCK,0.004826692
320,Stratified Sampling,IV001,2022/1/6,300628.SZ,STOCK,0.001337396
321,Stratified Sampling,IV001,2022/1/6,600050.SH,STOCK,0.003308295
322,Stratified Sampling,IV001,2022/1/6,000708.SZ,STOCK,0.000935171
323,Stratified Sampling,IV001,2022/1/6,600010.SH,STOCK,0.002885959
324,Stratified Sampling,IV001,2022/1/6,600019.SH,STOCK,0.002896015
325,Stratified Sampling,IV001,2022/1/6,601995.SH,STOCK,0.056070067
326,Stratified Sampling,IV001,2022/1/6,601211.SH,STOCK,0.01465102
327,Stratified Sampling,IV001,2022/1/6,601881.SH,STOCK,0.011845506
328,Stratified Sampling,IV001,2022/1/6,601901.SH,STOCK,0.008326043
329,Stratified Sampling,IV001,2022/1/6,000783.SZ,STOCK,0.006123865
330,Stratified Sampling,IV001,2022/1/6,600109.SH,STOCK,0.005148471
331,Stratified Sampling,IV001,2022/1/6,000876.SZ,STOCK,0.001548564
332,Stratified Sampling,IV001,2022/1/6,002157.SZ,STOCK,0.000693837
333,Stratified Sampling,IV001,2022/1/6,002311.SZ,STOCK,0.002765292
334,Stratified Sampling,IV001,2022/1/6,002714.SZ,STOCK,0.0063652
335,Stratified Sampling,IV001,2022/1/6,300498.SZ,STOCK,0.003881464
336,Stratified Sampling,IV001,2022/1/6,300999.SZ,STOCK,0.00123684
337,Stratified Sampling,IV001,2022/1/6,603288.SH,STOCK,0.08399449
338,Stratified Sampling,IV001,2022/1/6,600887.SH,STOCK,0.025038463
339,Stratified Sampling,IV001,2022/1/6,600600.SH,STOCK,0.006093698
340,Stratified Sampling,IV001,2022/1/6,605499.SH,STOCK,0.004193188
341,Stratified Sampling,IV001,2022/1/6,600132.SH,STOCK,0.003207739
342,Stratified Sampling,IV001,2022/1/6,600872.SH,STOCK,0.003117238
343,Stratified Sampling,IV001,2022/1/6,601288.SH,STOCK,0.041157602
344,Stratified Sampling,IV001,2022/1/6,601328.SH,STOCK,0.023721178
345,Stratified Sampling,IV001,2022/1/6,600000.SH,STOCK,0.018673263
346,Stratified Sampling,IV001,2022/1/6,601229.SH,STOCK,0.010749444
347,Stratified Sampling,IV001,2022/1/6,600919.SH,STOCK,0.008134986
348,Stratified Sampling,IV001,2022/1/6,601838.SH,STOCK,0.005781974
349,Stratified Sampling,IV001,2022/1/6,601919.SH,STOCK,0.011493559
350,Stratified Sampling,IV001,2022/1/6,600018.SH,STOCK,0.005168582
351,Stratified Sampling,IV001,2022/1/6,600029.SH,STOCK,0.002805514
352,Stratified Sampling,IV001,2022/1/6,600115.SH,STOCK,0.001277062
353,Stratified Sampling,IV001,2022/1/6,600009.SH,STOCK,0.003770853
