,StrategyName,InvestmentManager,TradingDay,WindCode,SecuType,TargetWeight
1227,Linear Optimization,IV001,2022/1/24,002647.SZ,STOCK,0.00883395
1228,Linear Optimization,IV001,2022/1/24,002755.SZ,STOCK,0.015
1229,Linear Optimization,IV001,2022/1/24,002756.SZ,STOCK,0.00943695
1230,Linear Optimization,IV001,2022/1/24,002793.SZ,STOCK,0.015
1231,Linear Optimization,IV001,2022/1/24,002850.SZ,STOCK,0.015
1232,Linear Optimization,IV001,2022/1/24,002969.SZ,STOCK,0.0019747
1233,Linear Optimization,IV001,2022/1/24,002977.SZ,STOCK,0.015
1234,Linear Optimization,IV001,2022/1/24,002980.SZ,STOCK,0.015
1235,Linear Optimization,IV001,2022/1/24,002982.SZ,STOCK,0.00291915
1236,Linear Optimization,IV001,2022/1/24,002989.SZ,STOCK,0.015
1237,Linear Optimization,IV001,2022/1/24,002991.SZ,STOCK,0.0138033
1238,Linear Optimization,IV001,2022/1/24,300012.SZ,STOCK,0.0113565
1239,Linear Optimization,IV001,2022/1/24,300016.SZ,STOCK,0.015
1240,Linear Optimization,IV001,2022/1/24,300066.SZ,STOCK,0.015
1241,Linear Optimization,IV001,2022/1/24,300073.SZ,STOCK,0.015
1242,Linear Optimization,IV001,2022/1/24,300132.SZ,STOCK,0.0034029
1243,Linear Optimization,IV001,2022/1/24,300190.SZ,STOCK,0.015
1244,Linear Optimization,IV001,2022/1/24,300238.SZ,STOCK,0.015
1245,Linear Optimization,IV001,2022/1/24,300252.SZ,STOCK,0.000103458
1246,Linear Optimization,IV001,2022/1/24,300307.SZ,STOCK,0.00026985
1247,Linear Optimization,IV001,2022/1/24,300322.SZ,STOCK,3.46945E-18
1248,Linear Optimization,IV001,2022/1/24,300373.SZ,STOCK,0.015
1249,Linear Optimization,IV001,2022/1/24,300390.SZ,STOCK,0.015
1250,Linear Optimization,IV001,2022/1/24,300448.SZ,STOCK,0.0110231
1251,Linear Optimization,IV001,2022/1/24,300523.SZ,STOCK,0.015
1252,Linear Optimization,IV001,2022/1/24,300526.SZ,STOCK,0.0062712
1253,Linear Optimization,IV001,2022/1/24,300664.SZ,STOCK,0.00271245
1254,Linear Optimization,IV001,2022/1/24,300673.SZ,STOCK,0.015
1255,Linear Optimization,IV001,2022/1/24,300682.SZ,STOCK,0.015
1256,Linear Optimization,IV001,2022/1/24,300684.SZ,STOCK,0.015
1257,Linear Optimization,IV001,2022/1/24,300726.SZ,STOCK,0.009719292
1258,Linear Optimization,IV001,2022/1/24,300748.SZ,STOCK,0.015
1259,Linear Optimization,IV001,2022/1/24,300769.SZ,STOCK,0.015
1260,Linear Optimization,IV001,2022/1/24,300785.SZ,STOCK,0.0071885
1261,Linear Optimization,IV001,2022/1/24,300831.SZ,STOCK,0.015
1262,Linear Optimization,IV001,2022/1/24,300857.SZ,STOCK,0.015
1263,Linear Optimization,IV001,2022/1/24,600096.SH,STOCK,0.015
1264,Linear Optimization,IV001,2022/1/24,600378.SH,STOCK,0.015
1265,Linear Optimization,IV001,2022/1/24,600499.SH,STOCK,0.015
1266,Linear Optimization,IV001,2022/1/24,600531.SH,STOCK,0.015
1267,Linear Optimization,IV001,2022/1/24,600624.SH,STOCK,0.015
1268,Linear Optimization,IV001,2022/1/24,600686.SH,STOCK,0.015
1269,Linear Optimization,IV001,2022/1/24,600688.SH,STOCK,0.00676365
1270,Linear Optimization,IV001,2022/1/24,600825.SH,STOCK,0.015
1271,Linear Optimization,IV001,2022/1/24,600971.SH,STOCK,0.00971835
1272,Linear Optimization,IV001,2022/1/24,601058.SH,STOCK,0.015
1273,Linear Optimization,IV001,2022/1/24,601963.SH,STOCK,0.0035979
1274,Linear Optimization,IV001,2022/1/24,603026.SH,STOCK,0.015
1275,Linear Optimization,IV001,2022/1/24,603033.SH,STOCK,0.015
1276,Linear Optimization,IV001,2022/1/24,603129.SH,STOCK,0.00944625
1277,Linear Optimization,IV001,2022/1/24,603283.SH,STOCK,0.015
1278,Linear Optimization,IV001,2022/1/24,603327.SH,STOCK,0.015
1279,Linear Optimization,IV001,2022/1/24,603530.SH,STOCK,0.015
1280,Linear Optimization,IV001,2022/1/24,603565.SH,STOCK,0.00187395
1281,Linear Optimization,IV001,2022/1/24,603590.SH,STOCK,0.015
1282,Linear Optimization,IV001,2022/1/24,603713.SH,STOCK,0.015
1283,Linear Optimization,IV001,2022/1/24,603815.SH,STOCK,0.00409405
1284,Linear Optimization,IV001,2022/1/24,603887.SH,STOCK,0.015
1285,Linear Optimization,IV001,2022/1/24,603956.SH,STOCK,0.015
1286,Linear Optimization,IV001,2022/1/24,603976.SH,STOCK,0.015
1287,Linear Optimization,IV001,2022/1/24,605117.SH,STOCK,0.00845205
1288,Linear Optimization,IV001,2022/1/24,688086.SH,STOCK,0.015
1289,Linear Optimization,IV001,2022/1/24,688116.SH,STOCK,0.015
1290,Linear Optimization,IV001,2022/1/24,688122.SH,STOCK,0.015
1291,Linear Optimization,IV001,2022/1/24,688198.SH,STOCK,0.00063555
1292,Linear Optimization,IV001,2022/1/24,688388.SH,STOCK,0.0016065
1293,Linear Optimization,IV001,2022/1/24,688390.SH,STOCK,0.00206265
1294,Linear Optimization,IV001,2022/1/25,000032.SZ,STOCK,0.015
1295,Linear Optimization,IV001,2022/1/25,000070.SZ,STOCK,0.00781535
1296,Linear Optimization,IV001,2022/1/25,000507.SZ,STOCK,0.015
1297,Linear Optimization,IV001,2022/1/25,000601.SZ,STOCK,0.0023007
1298,Linear Optimization,IV001,2022/1/25,000652.SZ,STOCK,0.0026467
1299,Linear Optimization,IV001,2022/1/25,000667.SZ,STOCK,0.0022334
1300,Linear Optimization,IV001,2022/1/25,000683.SZ,STOCK,0.00551055
1301,Linear Optimization,IV001,2022/1/25,000797.SZ,STOCK,0.015
1302,Linear Optimization,IV001,2022/1/25,000831.SZ,STOCK,0.015
1303,Linear Optimization,IV001,2022/1/25,000936.SZ,STOCK,0.015
1304,Linear Optimization,IV001,2022/1/25,002228.SZ,STOCK,0.015
1305,Linear Optimization,IV001,2022/1/25,002240.SZ,STOCK,0.015
1306,Linear Optimization,IV001,2022/1/25,002407.SZ,STOCK,0.015
1307,Linear Optimization,IV001,2022/1/25,002463.SZ,STOCK,0.015
1308,Linear Optimization,IV001,2022/1/25,002479.SZ,STOCK,0.015
1309,Linear Optimization,IV001,2022/1/25,002547.SZ,STOCK,0.015
1310,Linear Optimization,IV001,2022/1/25,002582.SZ,STOCK,0.015
1311,Linear Optimization,IV001,2022/1/25,002596.SZ,STOCK,0.01339665
1312,Linear Optimization,IV001,2022/1/25,002616.SZ,STOCK,0.015
1313,Linear Optimization,IV001,2022/1/25,002625.SZ,STOCK,0.015
1314,Linear Optimization,IV001,2022/1/25,002647.SZ,STOCK,0.00883395
1315,Linear Optimization,IV001,2022/1/25,002755.SZ,STOCK,0.015
1316,Linear Optimization,IV001,2022/1/25,002756.SZ,STOCK,0.00943695
1317,Linear Optimization,IV001,2022/1/25,002793.SZ,STOCK,0.015
1318,Linear Optimization,IV001,2022/1/25,002850.SZ,STOCK,0.015
1319,Linear Optimization,IV001,2022/1/25,002969.SZ,STOCK,0.0019747
1320,Linear Optimization,IV001,2022/1/25,002977.SZ,STOCK,0.015
1321,Linear Optimization,IV001,2022/1/25,002980.SZ,STOCK,0.015
1322,Linear Optimization,IV001,2022/1/25,002982.SZ,STOCK,0.00291915
1323,Linear Optimization,IV001,2022/1/25,002989.SZ,STOCK,0.015
1324,Linear Optimization,IV001,2022/1/25,002991.SZ,STOCK,0.0138033
1325,Linear Optimization,IV001,2022/1/25,300012.SZ,STOCK,0.0113565
1326,Linear Optimization,IV001,2022/1/25,300016.SZ,STOCK,0.015
1327,Linear Optimization,IV001,2022/1/25,300066.SZ,STOCK,0.015
1328,Linear Optimization,IV001,2022/1/25,300073.SZ,STOCK,0.015
1329,Linear Optimization,IV001,2022/1/25,300132.SZ,STOCK,0.0034029
1330,Linear Optimization,IV001,2022/1/25,300190.SZ,STOCK,0.015
1331,Linear Optimization,IV001,2022/1/25,300238.SZ,STOCK,0.015
1332,Linear Optimization,IV001,2022/1/25,300252.SZ,STOCK,0.00982275
1333,Linear Optimization,IV001,2022/1/25,300307.SZ,STOCK,0.00026985
1334,Linear Optimization,IV001,2022/1/25,300322.SZ,STOCK,0.00726855
1335,Linear Optimization,IV001,2022/1/25,300373.SZ,STOCK,0.015
1336,Linear Optimization,IV001,2022/1/25,300390.SZ,STOCK,0.015
1337,Linear Optimization,IV001,2022/1/25,300448.SZ,STOCK,0.0110231
1338,Linear Optimization,IV001,2022/1/25,300523.SZ,STOCK,0.015
1339,Linear Optimization,IV001,2022/1/25,300526.SZ,STOCK,0.0062712
1340,Linear Optimization,IV001,2022/1/25,300664.SZ,STOCK,0.00271245
1341,Linear Optimization,IV001,2022/1/25,300673.SZ,STOCK,0.015
1342,Linear Optimization,IV001,2022/1/25,300682.SZ,STOCK,0.015
1343,Linear Optimization,IV001,2022/1/25,300684.SZ,STOCK,0.015
1344,Linear Optimization,IV001,2022/1/25,300748.SZ,STOCK,0.015
1345,Linear Optimization,IV001,2022/1/25,300769.SZ,STOCK,0.015
1346,Linear Optimization,IV001,2022/1/25,300785.SZ,STOCK,0.0071885
1347,Linear Optimization,IV001,2022/1/25,300831.SZ,STOCK,0.015
1348,Linear Optimization,IV001,2022/1/25,600096.SH,STOCK,0.015
1349,Linear Optimization,IV001,2022/1/25,600331.SH,STOCK,0.000225132
1350,Linear Optimization,IV001,2022/1/25,600378.SH,STOCK,0.015
1351,Linear Optimization,IV001,2022/1/25,600499.SH,STOCK,0.015
1352,Linear Optimization,IV001,2022/1/25,600531.SH,STOCK,0.015
1353,Linear Optimization,IV001,2022/1/25,600624.SH,STOCK,0.015
1354,Linear Optimization,IV001,2022/1/25,600686.SH,STOCK,0.015
1355,Linear Optimization,IV001,2022/1/25,600688.SH,STOCK,0.00676365
1356,Linear Optimization,IV001,2022/1/25,600738.SH,STOCK,0.0115619
1357,Linear Optimization,IV001,2022/1/25,600825.SH,STOCK,0.015
1358,Linear Optimization,IV001,2022/1/25,600971.SH,STOCK,0.00971835
1359,Linear Optimization,IV001,2022/1/25,601058.SH,STOCK,0.015
1360,Linear Optimization,IV001,2022/1/25,601963.SH,STOCK,0.0035979
1361,Linear Optimization,IV001,2022/1/25,603026.SH,STOCK,0.015
1362,Linear Optimization,IV001,2022/1/25,603033.SH,STOCK,0.015
1363,Linear Optimization,IV001,2022/1/25,603283.SH,STOCK,0.015
1364,Linear Optimization,IV001,2022/1/25,603327.SH,STOCK,0.015
1365,Linear Optimization,IV001,2022/1/25,603530.SH,STOCK,0.015
1366,Linear Optimization,IV001,2022/1/25,603590.SH,STOCK,0.015
1367,Linear Optimization,IV001,2022/1/25,603596.SH,STOCK,0.00944625
1368,Linear Optimization,IV001,2022/1/25,603713.SH,STOCK,0.00187395
1369,Linear Optimization,IV001,2022/1/25,603815.SH,STOCK,0.00409405
1370,Linear Optimization,IV001,2022/1/25,603887.SH,STOCK,0.015
1371,Linear Optimization,IV001,2022/1/25,603956.SH,STOCK,0.015
1372,Linear Optimization,IV001,2022/1/25,603976.SH,STOCK,0.015
1373,Linear Optimization,IV001,2022/1/25,605117.SH,STOCK,0.00845205
1374,Linear Optimization,IV001,2022/1/25,688086.SH,STOCK,0.015
1375,Linear Optimization,IV001,2022/1/25,688116.SH,STOCK,0.00206265
1376,Linear Optimization,IV001,2022/1/25,688122.SH,STOCK,0.015
1377,Linear Optimization,IV001,2022/1/25,688198.SH,STOCK,0.00063555
1378,Linear Optimization,IV001,2022/1/25,688388.SH,STOCK,0.001381368
1379,Linear Optimization,IV001,2022/1/25,688390.SH,STOCK,0.015
1380,Linear Optimization,IV001,2022/1/26,000032.SZ,STOCK,0.015
1381,Linear Optimization,IV001,2022/1/26,000070.SZ,STOCK,0.00781535
1382,Linear Optimization,IV001,2022/1/26,000507.SZ,STOCK,0.015
1383,Linear Optimization,IV001,2022/1/26,000601.SZ,STOCK,0.0023007
1384,Linear Optimization,IV001,2022/1/26,000652.SZ,STOCK,0.0026467
1385,Linear Optimization,IV001,2022/1/26,000667.SZ,STOCK,0.0022334
1386,Linear Optimization,IV001,2022/1/26,000683.SZ,STOCK,0.00551055
1387,Linear Optimization,IV001,2022/1/26,000797.SZ,STOCK,0.015
1388,Linear Optimization,IV001,2022/1/26,000831.SZ,STOCK,0.015
1389,Linear Optimization,IV001,2022/1/26,000931.SZ,STOCK,0.00056955
1390,Linear Optimization,IV001,2022/1/26,000936.SZ,STOCK,0.015
1391,Linear Optimization,IV001,2022/1/26,002228.SZ,STOCK,0.015
1392,Linear Optimization,IV001,2022/1/26,002240.SZ,STOCK,0.015
1393,Linear Optimization,IV001,2022/1/26,002407.SZ,STOCK,0.015
1394,Linear Optimization,IV001,2022/1/26,002463.SZ,STOCK,0.015
1395,Linear Optimization,IV001,2022/1/26,002479.SZ,STOCK,0.015
1396,Linear Optimization,IV001,2022/1/26,002547.SZ,STOCK,0.015
1397,Linear Optimization,IV001,2022/1/26,002582.SZ,STOCK,0.015
1398,Linear Optimization,IV001,2022/1/26,002596.SZ,STOCK,0.01339665
1399,Linear Optimization,IV001,2022/1/26,002616.SZ,STOCK,0.015
1400,Linear Optimization,IV001,2022/1/26,002625.SZ,STOCK,0.015
1401,Linear Optimization,IV001,2022/1/26,002647.SZ,STOCK,0.00883395
1402,Linear Optimization,IV001,2022/1/26,002755.SZ,STOCK,0.015
1403,Linear Optimization,IV001,2022/1/26,002756.SZ,STOCK,0.00943695
1404,Linear Optimization,IV001,2022/1/26,002793.SZ,STOCK,0.015
1405,Linear Optimization,IV001,2022/1/26,002850.SZ,STOCK,0.015
1406,Linear Optimization,IV001,2022/1/26,002969.SZ,STOCK,0.0019747
1407,Linear Optimization,IV001,2022/1/26,002977.SZ,STOCK,0.015
1408,Linear Optimization,IV001,2022/1/26,002980.SZ,STOCK,0.015
1409,Linear Optimization,IV001,2022/1/26,002982.SZ,STOCK,0.00291915
1410,Linear Optimization,IV001,2022/1/26,002989.SZ,STOCK,0.015
1411,Linear Optimization,IV001,2022/1/26,002991.SZ,STOCK,0.0138033
1412,Linear Optimization,IV001,2022/1/26,300012.SZ,STOCK,0.0113565
1413,Linear Optimization,IV001,2022/1/26,300016.SZ,STOCK,0.015
1414,Linear Optimization,IV001,2022/1/26,300066.SZ,STOCK,0.015
1415,Linear Optimization,IV001,2022/1/26,300073.SZ,STOCK,0.015
1416,Linear Optimization,IV001,2022/1/26,300132.SZ,STOCK,0.0034029
1417,Linear Optimization,IV001,2022/1/26,300190.SZ,STOCK,0.015
1418,Linear Optimization,IV001,2022/1/26,300238.SZ,STOCK,0.015
1419,Linear Optimization,IV001,2022/1/26,300307.SZ,STOCK,0.00026985
1420,Linear Optimization,IV001,2022/1/26,300322.SZ,STOCK,0.010366927
1421,Linear Optimization,IV001,2022/1/26,300328.SZ,STOCK,0.015
1422,Linear Optimization,IV001,2022/1/26,300373.SZ,STOCK,0.011901623
1423,Linear Optimization,IV001,2022/1/26,300390.SZ,STOCK,0.015
1424,Linear Optimization,IV001,2022/1/26,300448.SZ,STOCK,0.0110231
1425,Linear Optimization,IV001,2022/1/26,300523.SZ,STOCK,0.015
1426,Linear Optimization,IV001,2022/1/26,300526.SZ,STOCK,0.0062712
1427,Linear Optimization,IV001,2022/1/26,300664.SZ,STOCK,0.00277845
1428,Linear Optimization,IV001,2022/1/26,300673.SZ,STOCK,0.015
1429,Linear Optimization,IV001,2022/1/26,300682.SZ,STOCK,0.015
1430,Linear Optimization,IV001,2022/1/26,300684.SZ,STOCK,0.015
1431,Linear Optimization,IV001,2022/1/26,300726.SZ,STOCK,0.00982275
1432,Linear Optimization,IV001,2022/1/26,300748.SZ,STOCK,0.0016065
1433,Linear Optimization,IV001,2022/1/26,300769.SZ,STOCK,0.015
1434,Linear Optimization,IV001,2022/1/26,300785.SZ,STOCK,0.0071885
1435,Linear Optimization,IV001,2022/1/26,300831.SZ,STOCK,0.015
1436,Linear Optimization,IV001,2022/1/26,600096.SH,STOCK,0.015
1437,Linear Optimization,IV001,2022/1/26,600378.SH,STOCK,0.015
1438,Linear Optimization,IV001,2022/1/26,600499.SH,STOCK,0.015
1439,Linear Optimization,IV001,2022/1/26,600531.SH,STOCK,0.015
1440,Linear Optimization,IV001,2022/1/26,600624.SH,STOCK,0.015
1441,Linear Optimization,IV001,2022/1/26,600686.SH,STOCK,0.015
1442,Linear Optimization,IV001,2022/1/26,600688.SH,STOCK,0.00676365
1443,Linear Optimization,IV001,2022/1/26,600738.SH,STOCK,0.0115619
1444,Linear Optimization,IV001,2022/1/26,600825.SH,STOCK,0.015
1445,Linear Optimization,IV001,2022/1/26,600971.SH,STOCK,0.00971835
1446,Linear Optimization,IV001,2022/1/26,601058.SH,STOCK,0.015
1447,Linear Optimization,IV001,2022/1/26,601963.SH,STOCK,0.0035979
1448,Linear Optimization,IV001,2022/1/26,603026.SH,STOCK,0.00206265
1449,Linear Optimization,IV001,2022/1/26,603033.SH,STOCK,0.015
1450,Linear Optimization,IV001,2022/1/26,603283.SH,STOCK,0.015
1451,Linear Optimization,IV001,2022/1/26,603327.SH,STOCK,0.015
1452,Linear Optimization,IV001,2022/1/26,603530.SH,STOCK,0.015
1453,Linear Optimization,IV001,2022/1/26,603590.SH,STOCK,0.015
1454,Linear Optimization,IV001,2022/1/26,603596.SH,STOCK,0.00944625
1455,Linear Optimization,IV001,2022/1/26,603606.SH,STOCK,0.015
1456,Linear Optimization,IV001,2022/1/26,603713.SH,STOCK,0.00187395
1457,Linear Optimization,IV001,2022/1/26,603815.SH,STOCK,0.00409405
1458,Linear Optimization,IV001,2022/1/26,603887.SH,STOCK,0.015
1459,Linear Optimization,IV001,2022/1/26,603956.SH,STOCK,0.015
1460,Linear Optimization,IV001,2022/1/26,603976.SH,STOCK,0.015
1461,Linear Optimization,IV001,2022/1/26,605117.SH,STOCK,0.00845205
1462,Linear Optimization,IV001,2022/1/26,688086.SH,STOCK,0.015
1463,Linear Optimization,IV001,2022/1/26,688122.SH,STOCK,0.015
1464,Linear Optimization,IV001,2022/1/26,688390.SH,STOCK,0.015
1465,Linear Optimization,IV001,2022/1/27,000032.SZ,STOCK,0.015
1466,Linear Optimization,IV001,2022/1/27,000070.SZ,STOCK,0.00781535
1467,Linear Optimization,IV001,2022/1/27,000507.SZ,STOCK,0.015
1468,Linear Optimization,IV001,2022/1/27,000601.SZ,STOCK,0.0023007
1469,Linear Optimization,IV001,2022/1/27,000652.SZ,STOCK,0.0026467
1470,Linear Optimization,IV001,2022/1/27,000667.SZ,STOCK,0.0022334
1471,Linear Optimization,IV001,2022/1/27,000683.SZ,STOCK,0.015
1472,Linear Optimization,IV001,2022/1/27,000797.SZ,STOCK,0.015
1473,Linear Optimization,IV001,2022/1/27,000831.SZ,STOCK,0.015
1474,Linear Optimization,IV001,2022/1/27,000931.SZ,STOCK,0.00056955
1475,Linear Optimization,IV001,2022/1/27,000936.SZ,STOCK,0.015
1476,Linear Optimization,IV001,2022/1/27,002228.SZ,STOCK,0.015
1477,Linear Optimization,IV001,2022/1/27,002240.SZ,STOCK,0.015
1478,Linear Optimization,IV001,2022/1/27,002407.SZ,STOCK,0.00551055
1479,Linear Optimization,IV001,2022/1/27,002463.SZ,STOCK,0.015
1480,Linear Optimization,IV001,2022/1/27,002479.SZ,STOCK,0.015
1481,Linear Optimization,IV001,2022/1/27,002547.SZ,STOCK,0.015
1482,Linear Optimization,IV001,2022/1/27,002582.SZ,STOCK,0.015
1483,Linear Optimization,IV001,2022/1/27,002596.SZ,STOCK,0.01339665
1484,Linear Optimization,IV001,2022/1/27,002616.SZ,STOCK,0.015
1485,Linear Optimization,IV001,2022/1/27,002625.SZ,STOCK,0.015
1486,Linear Optimization,IV001,2022/1/27,002647.SZ,STOCK,0.00883395
1487,Linear Optimization,IV001,2022/1/27,002755.SZ,STOCK,0.015
1488,Linear Optimization,IV001,2022/1/27,002756.SZ,STOCK,0.00943695
1489,Linear Optimization,IV001,2022/1/27,002793.SZ,STOCK,0.015
1490,Linear Optimization,IV001,2022/1/27,002850.SZ,STOCK,0.015
1491,Linear Optimization,IV001,2022/1/27,002969.SZ,STOCK,0.0019747
1492,Linear Optimization,IV001,2022/1/27,002977.SZ,STOCK,0.00982275
1493,Linear Optimization,IV001,2022/1/27,002980.SZ,STOCK,0.015
1494,Linear Optimization,IV001,2022/1/27,002982.SZ,STOCK,0.00291915
1495,Linear Optimization,IV001,2022/1/27,002989.SZ,STOCK,0.015
1496,Linear Optimization,IV001,2022/1/27,002991.SZ,STOCK,0.0138033
1497,Linear Optimization,IV001,2022/1/27,300012.SZ,STOCK,0.0113565
1498,Linear Optimization,IV001,2022/1/27,300016.SZ,STOCK,0.015
1499,Linear Optimization,IV001,2022/1/27,300066.SZ,STOCK,0.015
1500,Linear Optimization,IV001,2022/1/27,300073.SZ,STOCK,0.015
1501,Linear Optimization,IV001,2022/1/27,300132.SZ,STOCK,0.0034029
1502,Linear Optimization,IV001,2022/1/27,300190.SZ,STOCK,0.015
1503,Linear Optimization,IV001,2022/1/27,300238.SZ,STOCK,0.015
1504,Linear Optimization,IV001,2022/1/27,300307.SZ,STOCK,0.00026985
1505,Linear Optimization,IV001,2022/1/27,300322.SZ,STOCK,0.015
1506,Linear Optimization,IV001,2022/1/27,300328.SZ,STOCK,0.015
1507,Linear Optimization,IV001,2022/1/27,300390.SZ,STOCK,0.015
1508,Linear Optimization,IV001,2022/1/27,300448.SZ,STOCK,0.0110231
1509,Linear Optimization,IV001,2022/1/27,300523.SZ,STOCK,0.015
1510,Linear Optimization,IV001,2022/1/27,300526.SZ,STOCK,0.0062712
1511,Linear Optimization,IV001,2022/1/27,300664.SZ,STOCK,0.00277845
1512,Linear Optimization,IV001,2022/1/27,300673.SZ,STOCK,0.015
1513,Linear Optimization,IV001,2022/1/27,300682.SZ,STOCK,0.015
1514,Linear Optimization,IV001,2022/1/27,300684.SZ,STOCK,0.015
1515,Linear Optimization,IV001,2022/1/27,300726.SZ,STOCK,0.015
1516,Linear Optimization,IV001,2022/1/27,300748.SZ,STOCK,0.007338268
1517,Linear Optimization,IV001,2022/1/27,300769.SZ,STOCK,0.015
1518,Linear Optimization,IV001,2022/1/27,300785.SZ,STOCK,0.0071885
1519,Linear Optimization,IV001,2022/1/27,300831.SZ,STOCK,0.015
1520,Linear Optimization,IV001,2022/1/27,300857.SZ,STOCK,0.00726855
1521,Linear Optimization,IV001,2022/1/27,600096.SH,STOCK,0.015
1522,Linear Optimization,IV001,2022/1/27,600378.SH,STOCK,0.015
1523,Linear Optimization,IV001,2022/1/27,600499.SH,STOCK,0.015
1524,Linear Optimization,IV001,2022/1/27,600531.SH,STOCK,0.009268232
1525,Linear Optimization,IV001,2022/1/27,600624.SH,STOCK,0.015
1526,Linear Optimization,IV001,2022/1/27,600636.SH,STOCK,3.46945E-18
1527,Linear Optimization,IV001,2022/1/27,600686.SH,STOCK,0.015
1528,Linear Optimization,IV001,2022/1/27,600688.SH,STOCK,0.00676365
1529,Linear Optimization,IV001,2022/1/27,600738.SH,STOCK,0.0115619
1530,Linear Optimization,IV001,2022/1/27,600825.SH,STOCK,0.015
1531,Linear Optimization,IV001,2022/1/27,600971.SH,STOCK,0.00971835
1532,Linear Optimization,IV001,2022/1/27,601058.SH,STOCK,0.015
1533,Linear Optimization,IV001,2022/1/27,601963.SH,STOCK,0.0035979
1534,Linear Optimization,IV001,2022/1/27,603026.SH,STOCK,0.015
1535,Linear Optimization,IV001,2022/1/27,603033.SH,STOCK,0.015
1536,Linear Optimization,IV001,2022/1/27,603283.SH,STOCK,0.015
1537,Linear Optimization,IV001,2022/1/27,603327.SH,STOCK,0.015
1538,Linear Optimization,IV001,2022/1/27,603530.SH,STOCK,0.015
1539,Linear Optimization,IV001,2022/1/27,603590.SH,STOCK,0.015
1540,Linear Optimization,IV001,2022/1/27,603596.SH,STOCK,0.00944625
1541,Linear Optimization,IV001,2022/1/27,603606.SH,STOCK,0.015
1542,Linear Optimization,IV001,2022/1/27,603713.SH,STOCK,0.00187395
1543,Linear Optimization,IV001,2022/1/27,603815.SH,STOCK,0.00409405
1544,Linear Optimization,IV001,2022/1/27,603887.SH,STOCK,0.015
1545,Linear Optimization,IV001,2022/1/27,603956.SH,STOCK,0.015
1546,Linear Optimization,IV001,2022/1/27,603976.SH,STOCK,0.015
1547,Linear Optimization,IV001,2022/1/27,605117.SH,STOCK,0.00845205
1548,Linear Optimization,IV001,2022/1/27,688086.SH,STOCK,0.015
1549,Linear Optimization,IV001,2022/1/27,688122.SH,STOCK,0.015
1550,Linear Optimization,IV001,2022/1/27,688390.SH,STOCK,0.00206265
1551,Linear Optimization,IV001,2022/1/28,000032.SZ,STOCK,0.015
1552,Linear Optimization,IV001,2022/1/28,000070.SZ,STOCK,0.00842985
1553,Linear Optimization,IV001,2022/1/28,000507.SZ,STOCK,0.015
1554,Linear Optimization,IV001,2022/1/28,000601.SZ,STOCK,0.00108465
1555,Linear Optimization,IV001,2022/1/28,000639.SZ,STOCK,0.00412515
1556,Linear Optimization,IV001,2022/1/28,000652.SZ,STOCK,0.00271635
1557,Linear Optimization,IV001,2022/1/28,000667.SZ,STOCK,0.00272095
1558,Linear Optimization,IV001,2022/1/28,000683.SZ,STOCK,0.015
1559,Linear Optimization,IV001,2022/1/28,000797.SZ,STOCK,0.015
1560,Linear Optimization,IV001,2022/1/28,000831.SZ,STOCK,0.006926581
1561,Linear Optimization,IV001,2022/1/28,000936.SZ,STOCK,0.015
1562,Linear Optimization,IV001,2022/1/28,002228.SZ,STOCK,0.015
1563,Linear Optimization,IV001,2022/1/28,002240.SZ,STOCK,0.015
1564,Linear Optimization,IV001,2022/1/28,002407.SZ,STOCK,0.015
1565,Linear Optimization,IV001,2022/1/28,002463.SZ,STOCK,0.015
1566,Linear Optimization,IV001,2022/1/28,002479.SZ,STOCK,0.015
1567,Linear Optimization,IV001,2022/1/28,002531.SZ,STOCK,0.00280635
1568,Linear Optimization,IV001,2022/1/28,002547.SZ,STOCK,0.015
1569,Linear Optimization,IV001,2022/1/28,002582.SZ,STOCK,0.015
1570,Linear Optimization,IV001,2022/1/28,002596.SZ,STOCK,0.01430115
1571,Linear Optimization,IV001,2022/1/28,002616.SZ,STOCK,0.015
1572,Linear Optimization,IV001,2022/1/28,002625.SZ,STOCK,0.015
1573,Linear Optimization,IV001,2022/1/28,002647.SZ,STOCK,0.0094068
1574,Linear Optimization,IV001,2022/1/28,002755.SZ,STOCK,0.015
1575,Linear Optimization,IV001,2022/1/28,002756.SZ,STOCK,0.0097284
1576,Linear Optimization,IV001,2022/1/28,002793.SZ,STOCK,0.015
1577,Linear Optimization,IV001,2022/1/28,002838.SZ,STOCK,0.00567135
1578,Linear Optimization,IV001,2022/1/28,002850.SZ,STOCK,0.015
1579,Linear Optimization,IV001,2022/1/28,002955.SZ,STOCK,0.015
1580,Linear Optimization,IV001,2022/1/28,002969.SZ,STOCK,0.0022931
1581,Linear Optimization,IV001,2022/1/28,002977.SZ,STOCK,0.00775245
1582,Linear Optimization,IV001,2022/1/28,002980.SZ,STOCK,0.015
1583,Linear Optimization,IV001,2022/1/28,002989.SZ,STOCK,0.015
1584,Linear Optimization,IV001,2022/1/28,002991.SZ,STOCK,0.0126777
1585,Linear Optimization,IV001,2022/1/28,300012.SZ,STOCK,0.0109947
1586,Linear Optimization,IV001,2022/1/28,300016.SZ,STOCK,0.015
1587,Linear Optimization,IV001,2022/1/28,300066.SZ,STOCK,0.015
1588,Linear Optimization,IV001,2022/1/28,300073.SZ,STOCK,0.015
1589,Linear Optimization,IV001,2022/1/28,300132.SZ,STOCK,0.0032835
